,Customer_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Product_ID,Quantity
2616,EB-13750,CA-2016-166380,2016-05-30,2016-06-03,Standard Class,TEC-AC-10000109,2
2652,VD-21670,CA-2016-113747,2016-05-28,2016-06-04,Standard Class,OFF-AR-10003373,6
2653,BP-11290,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,OFF-PA-10001846,4
2654,BP-11290,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,OFF-PA-10004621,2
2655,BP-11290,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,FUR-CH-10000422,3
2656,BP-11290,CA-2016-150483,2016-05-31,2016-06-04,Standard Class,FUR-FU-10001379,3
2657,EM-14140,CA-2016-152730,2016-05-30,2016-06-04,Standard Class,OFF-PA-10000994,6
2658,EM-14140,CA-2016-152730,2016-05-30,2016-06-04,Standard Class,OFF-ST-10000876,4
2659,EM-14140,CA-2016-152730,2016-05-30,2016-06-04,Standard Class,TEC-PH-10000441,1
2660,EM-14140,CA-2016-152730,2016-05-30,2016-06-04,Standard Class,OFF-PA-10004888,7
2661,EM-14140,CA-2016-152730,2016-05-30,2016-06-04,Standard Class,OFF-AR-10003732,2
2662,EM-14140,CA-2016-152730,2016-05-30,2016-06-04,Standard Class,OFF-AR-10000940,5
2663,EM-14140,CA-2016-152730,2016-05-30,2016-06-04,Standard Class,OFF-AP-10002684,3
2664,EM-14140,CA-2016-152730,2016-05-30,2016-06-04,Standard Class,FUR-FU-10001037,5
2665,JM-16195,CA-2016-158547,2016-05-30,2016-06-04,Standard Class,OFF-AP-10003842,5
2666,EN-13780,CA-2016-165848,2016-06-04,2016-06-04,Same Day,TEC-MA-10003356,3
2667,EN-13780,CA-2016-165848,2016-06-04,2016-06-04,Same Day,OFF-PA-10000349,3
2668,EN-13780,CA-2016-165848,2016-06-04,2016-06-04,Same Day,FUR-BO-10000362,1
2669,EN-13780,CA-2016-165848,2016-06-04,2016-06-04,Same Day,FUR-FU-10003878,4
2670,MY-17380,US-2016-105578,2016-05-30,2016-06-04,Standard Class,OFF-PA-10000357,1
2671,MY-17380,US-2016-105578,2016-05-30,2016-06-04,Standard Class,FUR-CH-10001215,2
2672,MY-17380,US-2016-105578,2016-05-30,2016-06-04,Standard Class,OFF-BI-10001658,2
2673,MY-17380,US-2016-105578,2016-05-30,2016-06-04,Standard Class,OFF-BI-10000831,3
2674,MY-17380,US-2016-105578,2016-05-30,2016-06-04,Standard Class,OFF-BI-10001670,2
2716,KC-16255,US-2016-128293,2016-06-02,2016-06-05,First Class,OFF-ST-10000736,1
2748,KD-16270,CA-2016-119823,2016-06-04,2016-06-06,First Class,OFF-PA-10000482,2
2749,JG-15310,CA-2016-129728,2016-05-30,2016-06-06,Standard Class,FUR-FU-10003247,8
2750,CP-12340,CA-2016-164889,2016-06-03,2016-06-06,Second Class,FUR-TA-10001676,2
2751,NM-18520,CA-2016-168844,2016-05-31,2016-06-06,Standard Class,OFF-BI-10002609,3
2752,NM-18520,CA-2016-168844,2016-05-31,2016-06-06,Standard Class,TEC-PH-10003215,6
2753,EH-13765,US-2016-119046,2016-06-02,2016-06-06,Standard Class,OFF-BI-10000138,3
2754,EH-13765,US-2016-119046,2016-06-02,2016-06-06,Standard Class,OFF-PA-10000246,3
2755,EH-13765,US-2016-119046,2016-06-02,2016-06-06,Standard Class,OFF-BI-10001078,12
2772,CK-12205,CA-2016-110982,2016-06-05,2016-06-07,First Class,OFF-BI-10000829,6
2773,CK-12205,CA-2016-110982,2016-06-05,2016-06-07,First Class,OFF-AP-10004859,4
2774,DB-13060,CA-2016-127369,2016-06-06,2016-06-07,First Class,OFF-ST-10003306,5
2775,CK-12595,US-2016-167472,2016-06-06,2016-06-07,First Class,TEC-AC-10001109,6
2776,CK-12595,US-2016-167472,2016-06-06,2016-06-07,First Class,TEC-AC-10003174,3
2777,CK-12595,US-2016-167472,2016-06-06,2016-06-07,First Class,OFF-BI-10001721,3
2778,CK-12595,US-2016-167472,2016-06-06,2016-06-07,First Class,OFF-PA-10001534,2
2779,CK-12595,US-2016-167472,2016-06-06,2016-06-07,First Class,TEC-AC-10003038,3
2780,CK-12595,US-2016-167472,2016-06-06,2016-06-07,First Class,OFF-PA-10000157,3
2781,CK-12595,US-2016-167472,2016-06-06,2016-06-07,First Class,OFF-BI-10000591,3
2860,SC-20230,CA-2016-108350,2016-06-06,2016-06-09,Second Class,OFF-PA-10003656,4
2861,KB-16600,CA-2016-149671,2016-06-05,2016-06-09,Standard Class,OFF-SU-10002537,6
2862,KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,OFF-AR-10004685,2
2863,KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,FUR-FU-10004351,3
2864,KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,FUR-TA-10002607,5
2865,KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,TEC-PH-10000011,2
2866,KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,FUR-FU-10000576,5
2867,KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,OFF-PA-10003349,5
2868,KL-16645,CA-2016-157749,2016-06-04,2016-06-09,Second Class,FUR-FU-10002505,3
2869,JS-15940,US-2016-134908,2016-06-05,2016-06-09,Standard Class,OFF-ST-10003479,4
2870,JS-15940,US-2016-134908,2016-06-05,2016-06-09,Standard Class,OFF-LA-10000973,3
2905,LP-17095,CA-2016-112830,2016-06-06,2016-06-10,Standard Class,FUR-FU-10004845,2
2906,LP-17095,CA-2016-112830,2016-06-06,2016-06-10,Standard Class,FUR-FU-10004306,3
2907,RD-19810,CA-2016-120558,2016-06-07,2016-06-10,First Class,OFF-PA-10003441,5
2955,FM-14290,CA-2016-103163,2016-06-07,2016-06-11,Standard Class,OFF-BI-10003305,1
2956,FM-14290,CA-2016-103163,2016-06-07,2016-06-11,Standard Class,OFF-PA-10004000,1
2957,RS-19870,CA-2016-107475,2016-06-07,2016-06-11,Standard Class,OFF-FA-10002988,6
2958,ME-17320,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,TEC-AC-10002134,2
2959,ME-17320,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,TEC-PH-10001760,3
2960,ME-17320,CA-2016-160717,2016-06-06,2016-06-11,Standard Class,TEC-PH-10001459,9
2961,JL-15235,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,OFF-AR-10000122,2
2962,JL-15235,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,OFF-LA-10000407,3
2963,JL-15235,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,OFF-ST-10001496,2
3011,JB-16000,CA-2016-121993,2016-06-10,2016-06-12,First Class,OFF-LA-10003720,8
3012,TC-21295,CA-2016-147368,2016-06-09,2016-06-12,First Class,TEC-MA-10002178,2
3013,RB-19795,US-2016-155971,2016-06-06,2016-06-12,Standard Class,OFF-LA-10000452,7
3014,RB-19795,US-2016-155971,2016-06-06,2016-06-12,Standard Class,OFF-PA-10000210,5
3048,RC-19825,CA-2016-125318,2016-06-06,2016-06-13,Standard Class,TEC-PH-10001433,4
3049,ES-14020,CA-2016-127775,2016-06-11,2016-06-13,Second Class,TEC-AC-10002402,3
3077,DB-13210,CA-2016-122448,2016-06-09,2016-06-14,Standard Class,FUR-CH-10002774,3
3078,EB-13705,CA-2016-128223,2016-06-14,2016-06-14,Same Day,FUR-TA-10001771,7
3079,PO-19180,CA-2016-147375,2016-06-12,2016-06-14,Second Class,TEC-MA-10002937,3
3080,PO-19180,CA-2016-147375,2016-06-12,2016-06-14,Second Class,OFF-PA-10001970,7
3081,MH-17290,US-2016-108497,2016-06-14,2016-06-14,Same Day,FUR-BO-10004218,5
3110,SC-20725,CA-2016-103730,2016-06-12,2016-06-15,First Class,FUR-FU-10002157,3
3111,SC-20725,CA-2016-103730,2016-06-12,2016-06-15,First Class,OFF-BI-10003910,4
3112,SC-20725,CA-2016-103730,2016-06-12,2016-06-15,First Class,TEC-PH-10003875,7
3113,SC-20725,CA-2016-103730,2016-06-12,2016-06-15,First Class,OFF-ST-10000777,6
3114,SC-20725,CA-2016-103730,2016-06-12,2016-06-15,First Class,OFF-EN-10002500,9
3115,OT-18730,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OFF-PA-10003441,5
3116,OT-18730,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OFF-LA-10001297,2
3117,OT-18730,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,FUR-TA-10004256,4
3118,SC-20770,CA-2016-127208,2016-06-12,2016-06-15,First Class,OFF-AP-10002118,1
3119,SC-20770,CA-2016-127208,2016-06-12,2016-06-15,First Class,OFF-BI-10002309,3
3120,SE-20110,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,OFF-BI-10004728,14
3121,SE-20110,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,OFF-LA-10004093,2
3122,SE-20110,CA-2016-142405,2016-06-11,2016-06-15,Standard Class,TEC-AC-10003095,3
3123,SC-20050,CA-2016-155005,2016-06-13,2016-06-15,Second Class,TEC-PH-10003484,3
3124,GM-14680,US-2016-139710,2016-06-09,2016-06-15,Standard Class,TEC-PH-10001198,3
3154,EA-14035,CA-2016-104633,2016-06-12,2016-06-16,Standard Class,OFF-PA-10004782,2
3155,EA-14035,CA-2016-104633,2016-06-12,2016-06-16,Standard Class,OFF-PA-10000241,6
3156,SV-20365,CA-2016-118745,2016-06-11,2016-06-16,Standard Class,FUR-TA-10003473,3
3157,AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,OFF-AP-10001242,4
3158,AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,FUR-CH-10000229,2
3159,AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,OFF-ST-10002562,9
3160,AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,OFF-PA-10000232,3
3161,AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,OFF-BI-10001525,2
3162,AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,OFF-AR-10003469,8
3163,AW-10930,CA-2016-120824,2016-06-12,2016-06-16,Second Class,FUR-FU-10001424,2
3164,GT-14710,CA-2016-126795,2016-06-13,2016-06-16,Second Class,OFF-BI-10001989,2
3165,DV-13045,CA-2016-138688,2016-06-12,2016-06-16,Second Class,OFF-LA-10000240,2
3166,BF-11215,CA-2016-154662,2016-06-09,2016-06-16,Standard Class,FUR-TA-10001771,3
3198,PV-18985,CA-2016-107216,2016-06-14,2016-06-17,First Class,FUR-FU-10000206,3
3199,PV-18985,CA-2016-107216,2016-06-14,2016-06-17,First Class,OFF-AR-10002255,3
3200,PV-18985,CA-2016-107216,2016-06-14,2016-06-17,First Class,OFF-AR-10001545,4
3201,PV-18985,CA-2016-107216,2016-06-14,2016-06-17,First Class,TEC-AC-10001013,1
3202,VM-21835,CA-2016-133872,2016-06-14,2016-06-17,First Class,OFF-BI-10002082,4
3203,VM-21835,CA-2016-133872,2016-06-14,2016-06-17,First Class,TEC-AC-10000521,2
3204,SS-20590,CA-2016-136287,2016-06-13,2016-06-17,Standard Class,OFF-LA-10003148,3
3205,CB-12415,CA-2016-139941,2016-06-12,2016-06-17,Standard Class,OFF-AP-10004036,3
3206,CB-12415,CA-2016-139941,2016-06-12,2016-06-17,Standard Class,OFF-PA-10000241,3
3207,CR-12730,CA-2016-164035,2016-06-12,2016-06-17,Standard Class,OFF-PA-10002160,5
3208,MZ-17515,CA-2016-169922,2016-06-11,2016-06-17,Standard Class,OFF-BI-10003784,4
3209,MZ-17515,CA-2016-169922,2016-06-11,2016-06-17,Standard Class,FUR-FU-10004415,7
3210,MZ-17515,CA-2016-169922,2016-06-11,2016-06-17,Standard Class,OFF-BI-10001617,4
3249,TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,TEC-AC-10002167,2
3250,TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,OFF-ST-10000604,6
3251,TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,OFF-PA-10001569,5
3252,TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,OFF-PA-10000587,2
3253,TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,OFF-BI-10001460,4
3254,TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,FUR-CH-10003968,5
3255,TB-21055,CA-2016-111682,2016-06-17,2016-06-18,First Class,OFF-AR-10001868,1
3256,AR-10825,CA-2016-132304,2016-06-14,2016-06-18,Standard Class,FUR-TA-10004619,7
3257,BD-11320,CA-2016-148593,2016-06-16,2016-06-18,Second Class,OFF-PA-10001776,5
3258,LS-17245,CA-2016-152765,2016-06-15,2016-06-18,First Class,OFF-PA-10000483,7
3288,LC-16885,CA-2016-107146,2016-06-17,2016-06-19,First Class,FUR-FU-10002298,3
3289,LC-16885,CA-2016-107146,2016-06-17,2016-06-19,First Class,FUR-CH-10004853,4
3290,MV-18190,CA-2016-123512,2016-06-17,2016-06-19,First Class,OFF-PA-10001497,4
3291,MV-18190,CA-2016-123512,2016-06-17,2016-06-19,First Class,OFF-LA-10000081,6
3292,MV-18190,CA-2016-123512,2016-06-17,2016-06-19,First Class,FUR-BO-10004218,2
3293,JL-15175,CA-2016-140977,2016-06-16,2016-06-19,Second Class,TEC-MA-10003493,1
3321,KC-16255,CA-2016-105760,2016-06-19,2016-06-20,First Class,OFF-PA-10000350,2
3322,SC-20770,CA-2016-131744,2016-06-18,2016-06-20,Second Class,OFF-PA-10004610,2
3323,SC-20770,CA-2016-131744,2016-06-18,2016-06-20,Second Class,OFF-AP-10001394,3
3324,SC-20770,CA-2016-131744,2016-06-18,2016-06-20,Second Class,OFF-BI-10003910,2
3325,FM-14380,CA-2016-145842,2016-06-17,2016-06-20,Second Class,OFF-ST-10000419,3
3359,RC-19825,CA-2016-141397,2016-06-20,2016-06-21,First Class,OFF-PA-10002986,7
3360,RC-19825,CA-2016-141397,2016-06-20,2016-06-21,First Class,OFF-AP-10003971,2
3361,RC-19825,CA-2016-141397,2016-06-20,2016-06-21,First Class,OFF-ST-10001469,3
3362,RC-19825,CA-2016-141397,2016-06-20,2016-06-21,First Class,OFF-BI-10000320,3
3363,RC-19825,CA-2016-141397,2016-06-20,2016-06-21,First Class,FUR-CH-10003846,2
3364,JS-15685,CA-2016-155747,2016-06-14,2016-06-21,Standard Class,FUR-TA-10003392,2
3365,BT-11440,US-2016-163461,2016-06-18,2016-06-21,First Class,OFF-PA-10003134,2
3380,CP-12340,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,TEC-PH-10004539,3
3381,CP-12340,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,OFF-AR-10003829,3
3382,CP-12340,CA-2016-133613,2016-06-17,2016-06-22,Standard Class,OFF-BI-10002003,2
3383,JJ-15445,CA-2016-137127,2016-06-16,2016-06-22,Standard Class,OFF-LA-10001641,3
3384,IG-15085,CA-2016-159345,2016-06-17,2016-06-22,Standard Class,OFF-PA-10000806,2
3424,DM-13345,CA-2016-129861,2016-06-17,2016-06-23,Standard Class,FUR-TA-10003715,3
3455,CG-12040,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,OFF-PA-10001870,3
3456,CG-12040,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,OFF-BI-10004826,6
3457,CG-12040,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,OFF-PA-10001745,8
3458,CG-12040,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,OFF-AP-10001058,2
3499,RD-19900,CA-2016-140382,2016-06-23,2016-06-25,Second Class,OFF-LA-10001934,3
3500,RD-19900,CA-2016-140382,2016-06-23,2016-06-25,Second Class,OFF-ST-10003638,4
3501,RD-19900,CA-2016-140382,2016-06-23,2016-06-25,Second Class,OFF-PA-10001019,1
3502,RD-19900,CA-2016-140382,2016-06-23,2016-06-25,Second Class,TEC-PH-10003012,7
3503,BS-11365,CA-2016-149965,2016-06-20,2016-06-25,Standard Class,FUR-FU-10004270,3
3504,BS-11365,CA-2016-149965,2016-06-20,2016-06-25,Standard Class,TEC-AC-10004877,1
3505,DP-13105,CA-2016-152534,2016-06-20,2016-06-25,Second Class,OFF-PA-10001870,6
3506,DP-13105,CA-2016-152534,2016-06-20,2016-06-25,Second Class,OFF-AR-10002335,2
3507,KB-16600,CA-2016-168361,2016-06-21,2016-06-25,Standard Class,OFF-BI-10003727,1
3508,LH-16900,CA-2016-169194,2016-06-20,2016-06-25,Standard Class,TEC-PH-10003988,2
3509,LH-16900,CA-2016-169194,2016-06-20,2016-06-25,Standard Class,TEC-AC-10002167,3
3545,MJ-17740,CA-2016-100300,2016-06-24,2016-06-26,Second Class,TEC-MA-10000984,4
3546,MJ-17740,CA-2016-100300,2016-06-24,2016-06-26,Second Class,OFF-AP-10001242,3
3547,MJ-17740,CA-2016-100300,2016-06-24,2016-06-26,Second Class,OFF-PA-10000418,1
3548,EA-14035,CA-2016-108581,2016-06-20,2016-06-26,Standard Class,TEC-AC-10001109,4
3549,EA-14035,CA-2016-108581,2016-06-20,2016-06-26,Standard Class,OFF-PA-10000809,2
3550,SN-20560,CA-2016-118101,2016-06-26,2016-06-26,Same Day,OFF-PA-10000357,9
3551,SN-20560,CA-2016-118101,2016-06-26,2016-06-26,Same Day,OFF-ST-10001837,4
3552,SN-20560,CA-2016-118101,2016-06-26,2016-06-26,Same Day,OFF-BI-10000773,1
3553,AS-10090,CA-2016-119865,2016-06-21,2016-06-26,Standard Class,OFF-BI-10001553,5
3554,AS-10090,CA-2016-119865,2016-06-21,2016-06-26,Standard Class,OFF-BI-10003007,6
3555,AS-10090,CA-2016-119865,2016-06-21,2016-06-26,Standard Class,FUR-BO-10003272,2
3556,AH-10075,CA-2016-144015,2016-06-26,2016-06-26,Same Day,OFF-FA-10000624,5
3557,AH-10075,CA-2016-144015,2016-06-26,2016-06-26,Same Day,OFF-PA-10002870,2
3558,AH-10075,CA-2016-144015,2016-06-26,2016-06-26,Same Day,OFF-SU-10003505,2
3579,LC-17140,CA-2016-101693,2016-06-25,2016-06-27,Second Class,FUR-FU-10003919,2
3580,LC-17140,CA-2016-101693,2016-06-25,2016-06-27,Second Class,FUR-CH-10001146,2
3581,SM-20005,US-2016-154256,2016-06-23,2016-06-27,Second Class,OFF-LA-10003720,7
3631,IM-15070,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,OFF-FA-10004076,2
3632,IM-15070,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,OFF-LA-10000248,5
3633,IM-15070,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,OFF-ST-10000060,5
3634,IM-15070,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,OFF-LA-10003510,4
3635,IM-15070,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,OFF-PA-10003129,3
3636,CS-12250,CA-2016-161095,2016-06-28,2016-06-28,Same Day,OFF-BI-10001524,2
3637,CS-12250,CA-2016-161095,2016-06-28,2016-06-28,Same Day,OFF-BI-10002764,3
3638,DH-13075,CA-2016-166240,2016-06-24,2016-06-28,Standard Class,OFF-AP-10002082,2
3673,AS-10240,CA-2016-118913,2016-06-25,2016-06-29,Standard Class,OFF-AP-10000692,3
3674,BD-11320,CA-2016-130680,2016-06-24,2016-06-29,Standard Class,TEC-PH-10004833,4
3675,AC-10660,CA-2016-161928,2016-06-27,2016-06-29,Second Class,TEC-PH-10003484,2
3676,TS-21160,US-2016-152051,2016-06-25,2016-06-29,Standard Class,FUR-CH-10002965,3
3677,TS-21160,US-2016-152051,2016-06-25,2016-06-29,Standard Class,OFF-BI-10004781,4
3678,TS-21160,US-2016-152051,2016-06-25,2016-06-29,Standard Class,OFF-ST-10001713,6
3679,AB-10255,US-2016-158708,2016-06-26,2016-06-29,Second Class,TEC-AC-10003133,2
3708,HL-15040,CA-2016-101987,2016-06-24,2016-06-30,Standard Class,TEC-PH-10001305,9
3709,LD-16855,CA-2016-152331,2016-06-26,2016-06-30,Standard Class,OFF-AR-10001547,3
3710,BP-11155,CA-2016-154767,2016-06-28,2016-06-30,Second Class,OFF-AP-10000595,2
3711,BP-11155,CA-2016-154767,2016-06-28,2016-06-30,Second Class,OFF-AP-10002311,4
3712,BP-11155,CA-2016-154767,2016-06-28,2016-06-30,Second Class,OFF-BI-10002003,2
3713,BP-11155,CA-2016-154767,2016-06-28,2016-06-30,Second Class,FUR-CH-10003535,2
3714,BP-11155,CA-2016-154767,2016-06-28,2016-06-30,Second Class,OFF-PA-10003039,2
3715,MG-17695,US-2016-142685,2016-06-23,2016-06-30,Standard Class,OFF-SU-10000157,7
3750,JF-15355,CA-2016-152163,2016-07-01,2016-07-01,Same Day,OFF-PA-10000788,2
3751,JF-15355,CA-2016-152163,2016-07-01,2016-07-01,Same Day,OFF-BI-10003364,2
3752,JF-15355,CA-2016-152163,2016-07-01,2016-07-01,Same Day,OFF-BI-10002215,2
3753,KH-16330,CA-2016-153577,2016-06-27,2016-07-01,Standard Class,FUR-CH-10003981,3
3754,KH-16330,CA-2016-153577,2016-06-27,2016-07-01,Standard Class,OFF-PA-10000575,7
3755,SU-20665,US-2016-126431,2016-07-01,2016-07-01,Same Day,OFF-PA-10001950,9
3756,SU-20665,US-2016-126431,2016-07-01,2016-07-01,Same Day,TEC-AC-10001635,3
3757,SU-20665,US-2016-126431,2016-07-01,2016-07-01,Same Day,OFF-LA-10001474,1
3788,JG-15805,CA-2016-100790,2016-06-26,2016-07-02,Standard Class,OFF-AR-10003045,5
3789,JG-15805,CA-2016-100790,2016-06-26,2016-07-02,Standard Class,OFF-ST-10000689,5
3790,VP-21760,CA-2016-102127,2016-06-26,2016-07-02,Standard Class,FUR-FU-10003976,3
3791,VP-21760,CA-2016-102127,2016-06-26,2016-07-02,Standard Class,TEC-AC-10002018,3
3792,VP-21760,CA-2016-102127,2016-06-26,2016-07-02,Standard Class,TEC-AC-10000397,4
3793,RF-19735,CA-2016-110044,2016-06-28,2016-07-02,Second Class,TEC-PH-10001299,3
3794,PF-19165,CA-2016-162355,2016-06-30,2016-07-02,Second Class,OFF-AR-10004344,3
3795,PF-19165,CA-2016-162355,2016-06-30,2016-07-02,Second Class,FUR-BO-10004695,7
3796,NZ-18565,US-2016-158680,2016-07-01,2016-07-02,First Class,OFF-BI-10000145,1
3832,EA-14035,CA-2016-102813,2016-07-02,2016-07-03,First Class,OFF-PA-10000520,8
3833,EA-14035,CA-2016-102813,2016-07-02,2016-07-03,First Class,FUR-CH-10000665,5
3834,FM-14215,CA-2016-104983,2016-07-03,2016-07-03,Same Day,OFF-PA-10000167,5
3835,DN-13690,CA-2016-114951,2016-06-26,2016-07-03,Standard Class,FUR-FU-10002364,3
3836,GM-14500,CA-2016-119445,2016-06-26,2016-07-03,Standard Class,OFF-ST-10000617,5
3837,AH-10120,CA-2016-135594,2016-06-30,2016-07-03,Second Class,TEC-AC-10003038,7
3838,EM-14140,CA-2016-139997,2016-07-01,2016-07-03,First Class,TEC-CO-10000971,5
3839,Co-12640,CA-2016-140543,2016-06-29,2016-07-03,Second Class,OFF-ST-10000563,6
3840,PF-19225,CA-2016-160234,2016-06-26,2016-07-03,Standard Class,TEC-PH-10004434,1
3872,RB-19465,CA-2016-103107,2016-07-04,2016-07-04,Same Day,TEC-PH-10002564,3
3873,RB-19465,CA-2016-103107,2016-07-04,2016-07-04,Same Day,TEC-PH-10001198,3
3874,RB-19465,CA-2016-103107,2016-07-04,2016-07-04,Same Day,FUR-FU-10000221,5
3935,GT-14755,CA-2016-130029,2016-07-03,2016-07-06,First Class,OFF-PA-10000552,2
3936,GT-14755,CA-2016-130029,2016-07-03,2016-07-06,First Class,OFF-FA-10001135,2
3937,AA-10645,CA-2016-147137,2016-07-04,2016-07-06,First Class,FUR-BO-10001811,5
3938,AA-10645,CA-2016-147137,2016-07-04,2016-07-06,First Class,OFF-EN-10003567,2
3939,AA-10645,CA-2016-147137,2016-07-04,2016-07-06,First Class,OFF-ST-10002486,4
3940,AA-10645,CA-2016-147137,2016-07-04,2016-07-06,First Class,FUR-FU-10000221,5
3972,GB-14530,CA-2016-149314,2016-07-02,2016-07-07,Second Class,FUR-CH-10002126,1
3973,DK-13225,CA-2016-168543,2016-07-03,2016-07-07,Standard Class,OFF-AP-10000938,7
4003,KH-16360,CA-2016-101469,2016-07-02,2016-07-08,Standard Class,OFF-AR-10003986,2
4004,ZD-21925,CA-2016-152471,2016-07-08,2016-07-08,Same Day,TEC-PH-10002824,5
4005,ZD-21925,CA-2016-152471,2016-07-08,2016-07-08,Same Day,OFF-PA-10004965,2
4051,CC-12370,CA-2016-135265,2016-07-07,2016-07-09,Second Class,TEC-CO-10003763,5
4052,CC-12370,CA-2016-135265,2016-07-07,2016-07-09,Second Class,FUR-CH-10003061,4
4053,CC-12370,CA-2016-135265,2016-07-07,2016-07-09,Second Class,OFF-PA-10002923,1
4098,SC-20230,CA-2016-156685,2016-07-08,2016-07-10,Second Class,TEC-PH-10004345,9
4099,SC-20230,CA-2016-156685,2016-07-08,2016-07-10,Second Class,OFF-AR-10000588,3
4100,EA-14035,CA-2016-164924,2016-07-10,2016-07-10,Same Day,TEC-MA-10000904,3
4129,RM-19375,CA-2016-100965,2016-07-07,2016-07-11,Standard Class,FUR-FU-10003039,5
4130,NZ-18565,CA-2016-134222,2016-07-10,2016-07-11,Same Day,OFF-BI-10001658,6
4131,BF-11020,CA-2016-159940,2016-07-07,2016-07-11,Second Class,FUR-FU-10004973,8
4132,BF-11020,CA-2016-159940,2016-07-07,2016-07-11,Second Class,OFF-PA-10001609,9
4133,BF-11020,CA-2016-159940,2016-07-07,2016-07-11,Second Class,OFF-FA-10000936,1
4134,BF-11020,CA-2016-159940,2016-07-07,2016-07-11,Second Class,FUR-CH-10000785,2
4178,JE-15715,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,OFF-BI-10001634,4
4179,JE-15715,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,FUR-CH-10004287,3
4180,JE-15715,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,OFF-BI-10002082,2
4181,JE-15715,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,OFF-ST-10001505,7
4182,SC-20695,CA-2016-114713,2016-07-07,2016-07-12,Standard Class,OFF-SU-10004664,7
4183,TH-21115,CA-2016-152520,2016-07-08,2016-07-12,Standard Class,OFF-PA-10000289,2
4256,MJ-17740,CA-2016-106397,2016-07-07,2016-07-13,Standard Class,OFF-AR-10004602,2
4257,MJ-17740,CA-2016-106397,2016-07-07,2016-07-13,Standard Class,OFF-PA-10003441,2
4258,CC-12100,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,OFF-BI-10001525,5
4259,CC-12100,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,TEC-PH-10002310,1
4260,CC-12100,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,OFF-BI-10001308,5
4261,CC-12100,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,OFF-LA-10002945,2
4262,JD-15895,CA-2016-136329,2016-07-09,2016-07-13,Standard Class,FUR-CH-10002335,2
4263,JD-15895,CA-2016-136329,2016-07-09,2016-07-13,Standard Class,FUR-FU-10000723,4
4299,RH-19600,CA-2016-101378,2016-07-14,2016-07-14,Same Day,TEC-AC-10002345,2
4300,CC-12220,CA-2016-155474,2016-07-08,2016-07-14,Standard Class,OFF-BI-10004209,3
4301,CC-12220,CA-2016-155474,2016-07-08,2016-07-14,Standard Class,TEC-PH-10001580,1
4302,LH-17155,US-2016-131149,2016-07-10,2016-07-14,Standard Class,OFF-ST-10000689,3
4303,LH-17155,US-2016-131149,2016-07-10,2016-07-14,Standard Class,OFF-AR-10002135,4
